,Line,Client,Destination,Placement Time,Completion Time,Removal Time,Loading dtn,Removal dtn,JNPT loading,GTI loading,NSICT loading,BMCT loading,Total loading,JNPT unloading,GTI unloading,NSICT unloading,BMCT unloading,Total unloading
908,B1,CONR,CGPT,2022-02-23 03:45:00,2022-02-23 12:10:00,2022-02-23 12:35:00,8.416666666666666,0.4166666666666667,0,0,0,90,90,12,26,25,11,74
909,6,CONR,PCPK,2022-02-23 08:05:00,2022-02-23 23:30:00,2022-02-24 00:35:00,15.416666666666666,1.0833333333333333,0,0,90,0,90,1,25,45,19,90
910,G2,CONR,MLAR,2022-02-23 10:35:00,2022-02-23 23:50:00,2022-02-24 01:40:00,13.25,1.8333333333333333,0,63,0,27,90,1,58,14,17,90
911,B2,CONR,DRTA,2022-02-23 11:10:00,2022-02-23 20:45:00,2022-02-23 21:25:00,9.583333333333334,0.6666666666666666,0,0,0,60,60,0,0,16,74,90
912,B1,CONR,TKD,2022-02-23 15:05:00,2022-02-23 23:45:00,2022-02-24 01:15:00,8.666666666666666,1.5,0,0,0,90,90,15,42,25,6,88
913,6,PMLP,MATP,2022-02-22 07:40:00,2022-02-23 05:30:00,2022-02-23 06:45:00,21.833333333333332,1.25,4,47,2,27,80,0,70,9,1,
914,B4,DLI,DLIB,2022-02-22 16:00:00,2022-02-23 05:50:00,2022-02-23 07:20:00,13.833333333333334,1.5,0,5,0,85,90,0,35,27,28,
915,B3,PMLP,MKPP,2022-02-22 18:00:00,2022-02-23 18:15:00,2022-02-23 18:40:00,0.25,0.4166666666666667,3,17,4,56,80,0,46,14,20,
916,B2,ADIL,NTSJ,2022-02-22 21:40:00,2022-02-23 09:15:00,2022-02-23 11:00:00,11.583333333333334,1.75,0,0,0,90,90,0,21,56,13,
917,8,DLI,DLIB,2022-02-22 22:25:00,2022-02-23 15:30:00,2022-02-23 16:20:00,17.083333333333332,0.8333333333333334,0,33,57,0,90,0,3,87,0,
918,G3,ADIL,NTSJ,2022-02-23 01:55:00,2022-02-23 11:00:00,2022-02-23 12:00:00,9.083333333333334,1.0,0,90,0,0,90,0,58,32,0,
919,2,ADIL,NTSJ,2022-02-23 05:40:00,2022-02-23 17:15:00,2022-02-23 18:00:00,11.583333333333334,0.75,1,0,89,0,90,0,25,47,18,
920,G3,GRPL,GREV,2022-02-23 13:10:00,2022-02-23 19:35:00,2022-02-23 21:00:00,6.416666666666667,1.4166666666666667,0,90,0,0,90,0,32,57,1,90
921,B4,CONCR,AKV,2022-02-23 08:20:00,2022-02-24 12:20:00,2022-02-24 14:10:00,4.0,1.8333333333333333,0,0,40,50,90,0,23,38,29,90
922,B2,CONCR,BNGD,2022-02-23 22:25:00,2022-02-24 17:00:00,2022-02-24 18:05:00,18.583333333333332,1.0833333333333333,0,0,1,89,90,0,41,16,17,74
923,G2,CONCR,DLB,2022-02-24 02:45:00,2022-02-24 15:25:00,2022-02-24 16:25:00,12.666666666666666,1.0,0,82,8,0,90,0,18,54,0,72
924,1,CONCR,SNF,2022-02-24 06:35:00,2022-02-24 16:00:00,2022-02-24 17:00:00,9.416666666666666,1.0,0,0,86,4,90,0,18,63,9,90
925,G1,CONCR,CGPT,2022-02-24 07:00:00,2022-02-24 18:30:00,2022-02-24 19:00:00,11.5,0.5,0,80,0,0,80,2,44,30,4,80
926,8,CONCR,SNF,2022-02-24 08:20:00,2022-02-24 20:45:00,2022-02-24 21:25:00,12.416666666666666,0.6666666666666666,6,71,3,10,90,2,38,37,13,90
927,B3,CONCR,DRTA,2022-02-24 14:10:00,2022-02-24 23:40:00,2022-02-25 00:50:00,9.5,1.1666666666666667,0,0,0,90,90,0,15,64,11,90
928,B4,CONCR,CGPT,2022-02-24 16:00:00,2022-02-24 23:50:00,2022-02-25 04:50:00,7.833333333333333,5.0,2,0,0,78,80,6,35,20,19,80
929,G2,CONCR,TKD,2022-02-24 17:45:00,2022-02-24 23:45:00,2022-02-25 02:25:00,6.0,2.6666666666666665,0,78,2,0,80,0,42,19,19,80
930,1,CONCR,AKV,2022-02-24 18:15:00,2022-02-24 23:55:00,2022-02-25 02:50:00,5.666666666666667,2.9166666666666665,0,0,90,0,90,0,12,41,37,90
931,1,DLI 27,DLIB,2022-02-23 15:55:00,2022-02-24 04:15:00,2022-02-24 05:15:00,12.333333333333334,1.0,0,0,90,0,90,0,28,41,21,90
932,2,ADIL 52,NTSJ,2022-02-23 19:05:00,2022-02-24 07:10:00,2022-02-24 08:35:00,12.083333333333334,1.4166666666666667,0,0,90,0,90,0,90,0,0,90
933,B3,DLI 28,DLIB,2022-02-23 19:40:00,2022-02-24 11:40:00,2022-02-24 12:50:00,16.0,1.1666666666666667,0,0,0,90,90,0,13,75,2,90
934,8,ADIL 51,NTSJ,2022-02-23 21:05:00,2022-02-24 06:45:00,2022-02-24 07:20:00,9.666666666666666,0.5833333333333334,0,0,90,0,90,0,0,90,0,90
935,G3,NCP 25,NTSJ,2022-02-23 23:00:00,2022-02-24 07:45:00,2022-02-24 08:30:00,8.75,0.75,0,90,0,0,90,0,0,0,90,90
936,G1,ADIL 50,NTSJ,2022-02-23 23:45:00,2022-02-24 05:00:00,2022-02-24 06:00:00,5.25,1.0,0,0,90,0,90,6,12,0,72,90
937,6,CRRS 10,CMCT,2022-02-24 01:24:00,2022-02-24 21:40:00,2022-02-24 23:15:00,20.266666666666666,1.5833333333333333,0,70,0,10,80,0,0,52,8,60
938,B1,ADIL 53,NTSJ,2022-02-24 03:15:00,2022-02-24 20:30:00,2022-02-24 21:15:00,17.25,0.75,0,0,0,90,90,0,0,16,74,90
939,G3,GRPL 15,GRFV,2022-02-24 09:40:00,2022-02-24 18:45:00,2022-02-24 20:00:00,9.083333333333334,1.25,0,82,0,8,90,0,90,0,0,90
940,2,NCP 26,NTSJ,2022-02-24 11:00:00,2022-02-24 20:25:00,2022-02-24 21:05:00,9.416666666666666,0.6666666666666666,0,0,90,0,90,0,10,56,24,90
941,B2,CONCR,DER,2022-02-24 19:10:00,2022-02-25 07:00:00,2022-02-25 08:00:00,11.833333333333334,1.0,0,0,0,90,90,11,0,57,22,90
942,G3,CONCR,DER,2022-02-24 21:00:00,2022-02-25 06:50:00,2022-02-25 07:45:00,9.833333333333334,0.9166666666666666,0,80,0,0,80,70,0,10,0,80
943,2,CONCR,PCPK,2022-02-24 22:20:00,2022-02-25 05:30:00,2022-02-25 06:05:00,7.166666666666667,0.5833333333333334,0,0,90,0,90,10,39,32,9,90
944,B1,CONCR,MDDP,2022-02-24 22:50:00,2022-02-25 12:15:00,2022-02-25 12:40:00,13.416666666666666,0.4166666666666667,1,2,0,77,80,5,20,33,22,80
945,8,CONCR,PCPK,2022-02-24 23:10:00,2022-02-25 11:20:00,2022-02-25 12:00:00,12.166666666666666,0.6666666666666666,0,42,46,2,90,0,40,48,2,90
946,6,CONCR,PCPK,2022-02-24 23:55:00,2022-02-25 16:00:00,2022-02-25 16:45:00,16.083333333333332,0.75,0,0,90,0,90,24,18,46,0,88
947,G2,CONCR,BRC,2022-02-25 03:20:00,2022-02-25 18:50:00,2022-02-25 19:30:00,15.5,0.6666666666666666,0,11,69,10,90,0,20,37,33,90
948,G3,CONCR,TKD,2022-02-25 11:20:00,2022-02-25 21:50:00,2022-02-25 22:45:00,10.5,0.9166666666666666,0,90,0,0,90,0,44,44,2,90
949,B4,CONCR,DRTA,2022-02-25 06:15:00,2022-02-25 18:55:00,2022-02-25 19:15:00,12.666666666666666,0.3333333333333333,4,0,12,66,82,0,42,31,17,90
950,G1,CONCR,AKV,2022-02-25 06:00:00,2022-02-25 23:30:00,2022-02-26 00:30:00,17.5,1.0,0,21,65,4,90,0,16,52,12,90
951,8,CONCR,SNF,2022-02-25 12:35:00,2022-02-25 23:35:00,2022-02-26 01:50:00,11.0,2.25,18,50,22,0,90,1,42,34,12,90
952,B2,CONCR,MLAR,2022-02-25 10:00:00,2022-02-25 23:40:00,2022-02-26 00:30:00,13.666666666666666,0.8333333333333334,0,4,6,80,90,2,36,39,11,90
953,G1,NCP,NTSJ,2022-02-24 19:55:00,2022-02-25 04:00:00,2022-02-25 05:00:00,8.083333333333334,1.0,0,90,0,0,90,0,32,18,40,90
954,B3,CRRS,CMCT,2022-02-25 03:15:00,2022-02-25 14:25:00,2022-02-25 15:10:00,11.166666666666666,0.75,0,0,0,90,90,0,0,0,0,0
955,1,GRPL,GRFV,2022-02-25 04:05:00,2022-02-25 18:05:00,2022-02-25 19:00:00,14.0,0.9166666666666666,10,54,4,22,90,2,48,28,12,90
956,2,ADIL,NTSJ,2022-02-25 07:20:00,2022-02-25 15:30:00,2022-02-25 15:40:00,8.166666666666666,0.16666666666666666,0,0,90,0,90,0,4,52,34,90
957,B3,CONCR,CGPT,2022-02-25 16:15:00,2022-02-26 07:45:00,2022-02-26 08:45:00,15.5,1.0,0,0,0,90,90,0,31,34,25,90
958,G2,CONCR,DER,2022-02-25 21:00:00,2022-02-26 02:45:00,2022-02-26 03:30:00,5.75,0.75,0,90,0,0,90,0,37,34,19,90
959,8,CONCR,DER,2022-02-26 02:55:00,2022-02-26 21:35:00,2022-02-26 22:05:00,18.666666666666668,0.5,8,3,79,0,90,0,24,30,36,90
960,B2,CONCR,BNGD,2022-02-26 03:30:00,2022-02-26 12:30:00,2022-02-26 13:20:00,9.0,0.8333333333333334,0,0,0,90,90,0,64,26,0,90
961,2,CONCR,AKV,2022-02-26 05:10:00,2022-02-26 16:00:00,2022-02-26 16:30:00,10.833333333333334,0.5,3,0,77,0,80,0,22,2,56,80
962,B1,CONCR,CGPT,2022-02-26 06:45:00,2022-02-26 17:20:00,2022-02-26 18:20:00,10.583333333333334,1.0,0,9,0,81,90,0,48,35,7,90
963,B3,CONCR,SNF,2022-02-26 09:40:00,2022-02-26 20:40:00,2022-02-26 21:35:00,11.0,0.9166666666666666,0,0,0,90,90,0,48,18,24,90
964,G3,CONCR,DLB,2022-02-26 13:10:00,2022-02-26 18:30:00,2022-02-26 19:20:00,5.333333333333333,0.8333333333333334,0,0,90,0,90,0,71,8,1,80
965,1,CONCR,AKV,2022-02-26 13:50:00,2022-02-26 23:50:00,2022-02-27 05:00:00,10.0,5.166666666666667,12,14,62,2,90,0,22,56,12,90
966,G2,CONCR,TKD,2022-02-26 17:55:00,2022-02-26 23:45:00,2022-02-27 03:10:00,5.833333333333333,3.4166666666666665,32,38,0,20,90,2,30,53,5,90
967,B1,ADIL 55,NTSJ,2022-02-25 13:35:00,2022-02-26 04:25:00,2022-02-26 05:10:00,14.833333333333334,0.75,0,0,0,90,90,0,0,0,90,90
968,2,NCP 28,NTSJ,2022-02-25 16:55:00,2022-02-26 03:15:00,2022-02-26 03:50:00,10.333333333333334,0.5833333333333334,0,0,90,0,90,0,37,42,11,90
969,6,ADIL 56,NTSJ,2022-02-25 17:55:00,2022-02-26 07:00:00,2022-02-26 07:45:00,13.083333333333334,0.75,0,0,90,0,90,0,0,0,90,90
970,1,ADIL57,NTSJ,2022-02-25 20:25:00,2022-02-26 11:30:00,2022-02-26 12:30:00,15.083333333333334,1.0,0,0,90,0,90,8,20,15,47,90
971,B4,GRPL17,GRFV,2022-02-25 21:45:00,2022-02-26 23:30:00,2022-02-27 01:45:00,1.75,2.25,2,35,10,43,90,0,52,18,20,90
972,G3,DLI29,DLIB,2022-02-25 23:50:00,2022-02-26 11:15:00,2022-02-26 12:05:00,11.416666666666666,0.8333333333333334,0,78,2,0,80,0,9,20,51,80
973,G1,ADIL58,NTSJ,2022-02-26 01:45:00,2022-02-26 17:10:00,2022-02-26 18:00:00,15.416666666666666,0.8333333333333334,0,77,13,0,90,2,19,20,23,64
974,G2,PMLP26,MKPP,2022-02-26 04:40:00,2022-02-26 14:50:00,2022-02-26 15:40:00,10.166666666666666,0.8333333333333334,3,75,1,1,80,0,5,68,7,80
975,6,NCP29,NTSL,2022-02-26 10:30:00,2022-02-26 18:30:00,2022-02-26 19:20:00,8.0,0.8333333333333334,0,0,90,0,90,15,30,30,15,90
976,B2,CONR,PCPK,2022-02-26 16:20:00,2022-02-27 07:15:00,2022-02-27 08:20:00,14.916666666666666,1.0833333333333333,0,30,0,50,80,4,17,23,36,80
977,2,CONR,DRT,2022-02-26 17:35:00,2022-02-27 08:10:00,2022-02-27 09:00:00,14.583333333333334,0.8333333333333334,0,0,90,0,90,0,90,0,0,90
978,G1,CONR,SNF,2022-02-26 19:15:00,2022-02-27 07:15:00,2022-02-27 07:55:00,12.0,0.6666666666666666,10,38,10,32,90,1,20,55,14,90
979,G3,CONR,DRT,2022-02-26 23:15:00,2022-02-27 10:00:00,2022-02-27 10:50:00,10.75,0.8333333333333334,0,90,0,0,90,0,54,12,24,90
980,G2,CONR,DLB,2022-02-27 05:45:00,2022-02-27 15:45:00,2022-02-27 16:45:00,10.0,1.0,0,40,46,2,88,0,69,14,7,90
981,1,CONR,CPC,2022-02-27 06:35:00,2022-02-27 19:00:00,2022-02-28 19:45:00,12.416666666666666,0.75,0,60,28,2,90,0,53,35,2,90
982,G1,CONR,BNGD,2022-02-27 09:15:00,2022-02-27 18:40:00,2022-02-27 19:35:00,9.416666666666666,0.9166666666666666,0,90,0,0,90,0,13,48,29,90
983,G3,CONR,PCPK,2022-02-27 11:40:00,2022-02-27 23:30:00,2022-02-28 00:45:00,11.833333333333334,1.25,26,4,56,2,88,0,34,3,53,90
984,8,CONR,DLB,2022-02-27 15:05:00,2022-02-27 23:50:00,2022-02-28 03:40:00,8.75,3.8333333333333335,2,14,74,0,90,2,58,18,12,90
985,B1,ADIL,NTSJ,2022-02-26 19:45:00,2022-02-27 04:25:00,2022-02-27 05:20:00,8.666666666666666,0.9166666666666666,0,0,0,90,90,0,36,41,13,90
986,8,ADIL,NTSJ,2022-02-26 23:55:00,2022-02-27 13:25:00,2022-02-27 14:10:00,13.5,0.75,0,0,90,0,90,0,0,68,22,90
987,6,CRRS,CMCT,2022-02-27 05:00:00,2022-02-27 16:20:00,2022-02-27 17:45:00,11.333333333333334,1.4166666666666667,0,20,70,0,90,0,0,56,12,68
988,2,DLI,DLIB,2022-02-27 10:05:00,2022-02-27 22:00:00,2022-02-27 22:40:00,11.916666666666666,0.6666666666666666,0,0,90,0,90,0,17,60,13,90
989,B2,NCP,NTSJ,2022-02-27 17:55:00,2022-02-27 23:15:00,2022-02-28 00:15:00,5.333333333333333,1.0,0,0,0,90,90,0,8,37,45,90
990,B3,CONR,AKV,2022-02-27 03:30:00,2022-02-28 07:20:00,2022-02-28 07:35:00,3.8333333333333335,0.25,0,0,78,12,90,3,20,38,29,90
991,B4,CONR,TKD,2022-02-27 06:50:00,2022-02-28 18:30:00,2022-02-28 19:45:00,11.666666666666666,1.25,28,0,18,44,90,23,26,25,16,90
992,G2,CONR,DRTA,2022-02-27 17:40:00,2022-02-28 05:45:00,2022-02-28 06:30:00,12.083333333333334,0.75,0,30,28,32,90,0,16,36,38,90
993,6,CONR,DER,2022-02-27 18:50:00,2022-02-28 10:10:00,2022-02-28 10:50:00,15.333333333333334,0.6666666666666666,8,9,71,2,90,0,35,46,9,90
994,B1,CONR,DER,2022-02-27 21:00:00,2022-02-28 13:30:00,2022-02-28 14:25:00,16.5,0.9166666666666666,0,0,0,90,90,0,30,0,60,90
995,1,CONR,PCPK,2022-02-27 21:05:00,2022-02-28 09:45:00,2022-02-28 10:50:00,12.666666666666666,1.0833333333333333,0,0,90,0,90,0,32,24,34,90
996,G1,CONR,CGPT,2022-02-27 21:55:00,2022-02-28 13:55:00,2022-02-28 14:10:00,16.0,0.25,0,37,36,17,90,0,16,0,60,76
997,2,CONR,PCPK,2022-02-27 23:45:00,2022-02-28 14:00:00,2022-02-28 14:20:00,14.25,0.3333333333333333,0,0,90,0,90,10,20,30,30,90
998,6,CONR,BNGD,2022-02-28 11:55:00,2022-02-28 21:50:00,2022-02-28 22:40:00,9.916666666666666,0.8333333333333334,0,0,80,0,80,15,30,40,5,90
999,G2,CONR,MLAR,2022-02-28 07:35:00,2022-02-28 23:45:00,2022-03-01 01:25:00,16.166666666666668,1.6666666666666667,0,47,34,9,90,18,37,20,15,90
1000,G1,CONR,TKD,2022-02-28 15:25:00,2022-02-28 23:55:00,,8.5,,0,90,0,0,90,0,40,25,25,90
1001,G3,ADIL 61,NTSJ,2022-02-28 01:50:00,2022-02-28 09:15:00,2022-02-28 10:10:00,7.416666666666667,0.9166666666666666,0,90,0,0,90,0,18,6,66,90
1002,8,ADIL62,NTSJ,2022-02-28 04:20:00,2022-02-28 18:00:00,2022-02-28 18:30:00,13.666666666666666,0.5,0,0,90,0,90,10,20,30,30,90
1003,B3,ADIL63,NTSJ,2022-02-28 08:45:00,2022-02-28 21:30:00,2022-02-28 22:10:00,12.75,0.6666666666666666,0,0,0,90,90,0,0,28,62,90
1004,G3,PMLP27,MKPP,2022-02-28 12:40:00,2022-02-28 20:25:00,2022-02-28 21:15:00,7.75,0.8333333333333334,0,84,0,6,90,0,16,68,6,90
1005,B1,DLI31,DLIB,2022-02-28 15:10:00,2022-02-28 23:50:00,2022-03-01 01:10:00,8.666666666666666,1.3333333333333333,0,0,90,0,90,0,12,56,22,90
1006,B2,CONR,SNF,2022-02-28 01:20:00,2022-02-28 01:20:00,2022-02-28 01:20:00,0.0,0.0,0,22,16,52,90,3,60,27,0,90
1007,B3,CONR,BRC,2022-02-28 23:25:00,2022-03-01 07:20:00,2022-03-01 08:10:00,7.916666666666667,0.8333333333333334,0,0,0,90,90,2,30,39,19,90
1008,6,CONR,PCPK,2022-02-28 23:50:00,2022-03-01 17:00:00,2022-03-01 18:15:00,17.166666666666668,1.25,0,0,90,0,90,90,0,0,0,90
1009,G2,CONR,MDDP,2022-03-01 02:30:00,2022-03-01 08:00:00,2022-03-01 09:05:00,5.5,1.0833333333333333,0,90,0,0,90,0,8,41,25,74
1010,G1,CONR,MDDP,2022-03-01 04:55:00,2022-03-01 11:40:00,2022-03-01 12:15:00,6.75,0.5833333333333334,0,90,0,0,90,0,7,34,49,90
1011,B2,CONR,BRC,2022-03-01 06:20:00,2022-03-01 13:30:00,2022-03-01 14:35:00,7.166666666666667,1.0833333333333333,0,0,0,80,80,0,34,37,9,80
1012,1,CONR,CGPT,2022-03-01 08:30:00,2022-03-01 19:05:00,2022-03-01 19:45:00,10.583333333333334,0.6666666666666666,14,0,76,0,90,0,12,58,20,90
1013,G2,CONR,MDDP,2022-03-01 10:15:00,2022-03-01 21:35:00,2022-03-01 22:20:00,11.333333333333334,0.75,2,65,12,1,80,2,57,17,4,80
1014,G3,CONR,DRTA,2022-03-01 18:10:00,2022-03-01 23:35:00,2022-03-02 01:20:00,5.416666666666667,1.75,0,90,0,0,90,0,54,0,36,90
1015,G1,CONR,SNF,2022-03-01 13:15:00,2022-03-01 23:45:00,2022-03-02 04:10:00,10.5,4.416666666666667,0,60,20,0,80,0,0,26,24,50
1016,B3,CONR,TKD,2022-03-01 10:10:00,2022-03-01 23:50:00,2022-03-02 05:10:00,13.666666666666666,5.333333333333333,2,8,0,80,90,0,0,0,90,90
1017,1,CRRS,CMCT,2022-02-28 12:20:00,2022-03-01 06:30:00,2022-03-01 07:15:00,18.166666666666668,0.75,0,0,55,35,90,0,2,74,14,90
1018,2,NCP,NTSJ,2022-02-28 16:00:00,2022-03-01 04:20:00,2022-03-01 04:55:00,12.333333333333334,0.5833333333333334,0,0,90,0,90,0,30,50,10,90
1019,8,KRIL,MRWN,2022-02-28 19:40:00,2022-03-01 13:50:00,2022-03-01 14:45:00,18.166666666666668,0.9166666666666666,0,6,44,18,68,0,24,57,9,90
1020,G3,GRPL,GRFV,2022-02-28 22:10:00,2022-03-01 14:40:00,2022-03-01 15:35:00,16.5,0.9166666666666666,3,59,19,9,90,0,57,20,13,90
1021,2,NCP,NTSJ,2022-03-01 06:00:00,2022-03-01 13:15:00,2022-03-01 13:30:00,7.25,0.25,0,0,90,0,90,0,0,0,0,0
1022,2,ADIL,NTSJ,2022-03-01 14:50:00,2022-03-01 22:40:00,2022-03-01 23:15:00,7.833333333333333,0.5833333333333334,0,0,90,0,90,0,0,4,0,4
1023,B2,ADIL,NTSJ,2022-03-01 15:25:00,2022-03-01 23:30:00,2022-03-02 04:00:00,8.083333333333334,4.5,0,0,0,90,90,0,0,0,90,90
1024,8,CONR,TKD,2022-03-01 16:35:00,2022-03-02 11:00:00,2022-03-02 11:40:00,18.416666666666668,0.6666666666666666,10,0,80,0,90,0,20,54,16,90
1025,6,CONR,PCPK,2022-03-01 19:20:00,2022-03-02 06:10:00,2022-03-02 07:05:00,10.833333333333334,0.9166666666666666,0,0,90,0,90,0,74,16,0,90
1026,G2,CONR,DRTA,2022-03-01 23:25:00,2022-03-02 08:50:00,2022-03-02 09:50:00,9.416666666666666,1.0,0,90,0,0,90,0,33,46,11,90
1027,2,CONR,DLB,2022-03-02 00:25:00,2022-03-02 12:45:00,2022-03-02 13:00:00,12.333333333333334,0.25,0,0,80,0,80,0,16,23,41,80
1028,G3,CONR,TKD,2022-03-02 02:35:00,2022-03-02 12:45:00,2022-03-02 13:35:00,10.166666666666666,0.8333333333333334,0,90,0,0,90,0,37,34,19,90
1029,B2,CONR,BNGD,2022-03-02 04:05:00,2022-03-02 16:00:00,2022-03-02 16:45:00,11.916666666666666,0.75,0,0,2,88,90,10,20,39,21,90
1030,B1,CONR,DLB,2022-03-02 14:10:00,2022-03-02 23:55:00,2022-03-03 04:15:00,9.75,4.333333333333333,0,0,0,90,90,0,5,37,48,90
1031,G3,CONR,DER,2022-03-02 16:50:00,2022-03-02 23:35:00,2022-03-03 01:10:00,6.75,1.5833333333333333,0,61,29,0,90,17,22,22,29,90
1032,G1,CONR,PCPK,2022-03-02 19:30:00,2022-03-02 23:50:00,2022-03-03 04:05:00,4.333333333333333,4.25,0,80,0,0,80,0,0,20,2,22
1033,B4,DLI01,DLIB,2022-02-28 20:20:00,2022-03-02 07:45:00,2022-03-02 08:30:00,11.416666666666666,0.75,0,32,48,10,90,0,0,40,50,90
1034,B1,PMLP 01,MATP,2022-03-01 03:20:00,2022-03-02 05:45:00,2022-03-02 07:00:00,2.4166666666666665,1.25,1,27,6,24,58,1,68,6,5,80
1035,1,DLI02,DLIB,2022-03-01 20:55:00,2022-03-02 09:45:00,2022-03-02 10:15:00,12.833333333333334,0.5,0,0,80,0,80,0,80,0,0,80
1036,G1,ADIL03,NTSJ,2022-03-02 05:30:00,2022-03-02 13:20:00,2022-03-02 14:25:00,7.833333333333333,1.0833333333333333,0,90,0,0,90,0,16,61,13,90
1037,6,PMLP02,MKPP,2022-03-02 08:15:00,2022-03-02 18:55:00,2022-03-02 19:35:00,10.666666666666666,0.6666666666666666,4,0,68,8,80,1,48,25,6,80
1038,B4,NCP03,NTSJ,2022-03-02 09:25:00,2022-03-02 23:40:00,2022-03-03 03:20:00,14.25,3.6666666666666665,0,0,0,90,90,0,1,89,0,90
1039,1,ADIL04,NTSJ,2022-03-02 11:20:00,2022-03-02 18:50:00,2022-03-02 19:45:00,7.5,0.9166666666666666,0,0,90,0,90,0,82,6,2,90
1040,G2,PMLP03,MKPP,2022-03-02 11:35:00,2022-03-02 20:10:00,2022-03-02 20:50:00,8.583333333333334,0.6666666666666666,0,72,8,0,80,0,24,48,8,80
1041,8,ADIL06,NTSJ,2022-03-02 12:45:00,2022-03-02 23:45:00,2022-03-03 02:40:00,11.0,2.9166666666666665,90,0,0,0,90,0,10,64,16,90
1042,2,ADIL05,NTSJ,2022-03-02 14:05:00,2022-03-02 23:20:00,2022-03-03 00:15:00,9.25,0.9166666666666666,0,0,90,0,90,0,52,20,8,80
1043,6,CONCR,SNF,2022-03-02 23:30:00,2022-03-03 09:50:00,2022-03-03 10:00:00,10.333333333333334,0.16666666666666666,9,50,31,0,90,0,90,0,0,90
1044,G2,CONCR,AKV,2022-03-02 23:55:00,2022-03-03 13:30:00,2022-03-03 14:05:00,13.583333333333334,0.5833333333333334,12,51,10,7,80,10,12,47,11,80
1045,G3,CONCR,BRC,2022-03-03 02:35:00,2022-03-03 14:30:00,2022-03-03 15:20:00,11.916666666666666,0.8333333333333334,6,51,20,3,80,4,30,24,22,80
1046,2,CONCR,PCPK,2022-03-03 05:00:00,2022-03-03 13:55:00,2022-03-03 14:55:00,8.916666666666666,1.0,0,0,90,0,90,5,39,40,6,90
1047,B4,CONCR,CGPT,2022-03-03 08:00:00,2022-03-03 14:50:00,2022-03-03 15:25:00,6.833333333333333,0.5833333333333334,0,0,0,80,80,0,14,42,24,80
1048,1,CONCR,DRTA,2022-03-03 09:05:00,2022-03-03 21:10:00,2022-03-03 21:45:00,12.083333333333334,0.5833333333333334,33,18,35,0,86,0,12,27,51,90
1049,B1,CONCR,DLB,2022-03-03 10:50:00,2022-03-03 18:10:00,2022-03-03 19:05:00,7.333333333333333,0.9166666666666666,0,0,0,80,80,0,34,35,11,80
1050,2,CONCR,PCPK,2022-03-03 17:30:00,2022-03-03 23:30:00,2022-03-04 01:30:00,6.0,2.0,0,0,80,0,80,0,35,37,8,80
1051,B2,NCP 04,NTSJ,2022-03-02 18:30:00,2022-03-03 06:00:00,2022-03-03 07:00:00,11.5,1.0,0,0,0,90,90,0,16,57,17,90
1052,1,ADIL 07,NTSJ,2022-03-02 21:35:00,2022-03-03 07:10:00,2022-03-03 08:05:00,9.583333333333334,0.9166666666666666,0,0,90,0,90,0,0,20,2,22
1053,8,NCP 05,NTSJ,2022-03-03 05:35:00,2022-03-03 18:15:00,2022-03-03 18:45:00,12.666666666666666,0.5,0,32,58,0,90,0,2,34,54,90
1054,G1,PMLP 04,MKPP,2022-03-03 20:10:00,2022-03-03 23:55:00,2022-03-04 04:35:00,3.75,4.666666666666667,0,90,0,0,90,5,29,40,6,80
1055,B1,CONCR,CPFS,2022-03-03 20:15:00,2022-03-04 09:50:00,2022-03-04 10:45:00,13.583333333333334,0.9166666666666666,0,0,0,90,90,0,17,22,51,90
1056,1,CONCR,JAB,2022-03-04 01:20:00,2022-03-04 16:30:00,2022-03-04 17:15:00,15.166666666666666,0.75,6,66,4,14,90,0,28,57,5,90
1057,2,CONCR,MDDP,2022-03-04 02:35:00,2022-03-04 14:10:00,2022-03-04 14:35:00,11.583333333333334,0.4166666666666667,0,5,84,1,90,0,34,0,56,90
1058,6,CONCR,CGPT,2022-03-04 09:50:00,2022-03-04 23:25:00,2022-03-05 00:30:00,13.583333333333334,1.0833333333333333,2,30,58,0,90,16,0,2,54,72
1059,B2,CONCR,DRTA,2022-03-04 08:00:00,2022-03-04 21:20:00,2022-03-04 21:55:00,13.333333333333334,0.5833333333333334,0,0,0,90,90,0,13,72,5,90
1060,8,CONCR,PCPK,2022-03-04 12:00:00,2022-03-04 23:35:00,2022-03-05 03:05:00,11.583333333333334,3.5,3,30,57,0,90,0,28,47,9,84
1061,G1,CONCR,DRTA,2022-03-04 17:10:00,2022-03-04 23:30:00,2022-03-05 01:35:00,6.333333333333333,2.0833333333333335,0,90,0,0,90,0,56,10,24,90
1062,B1,CONCR,BRC,2022-03-04 12:30:00,2022-03-04 23:55:00,2022-03-05 04:55:00,11.416666666666666,5.0,6,0,6,68,80,0,6,66,8,80
1063,G3,CONCR,CPC,2022-03-04 00:30:00,2022-03-04 23:40:00,2022-03-05 04:30:00,23.166666666666668,4.833333333333333,0,30,15,45,90,0,32,19,39,90
1064,B3,DLI,MLSW,2022-03-02 06:15:00,2022-03-04 01:50:00,2022-03-04 02:40:00,19.583333333333332,0.8333333333333334,0,0,45,45,90,0,2,67,21,90
1065,B2,ADIL,NTSJ,2022-03-03 12:25:00,2022-03-04 04:30:00,2022-03-04 05:35:00,16.083333333333332,1.0833333333333333,0,0,0,90,90,0,10,28,42,80
